id,lon,lat,snap_lat_1600,snap_lon_1600,distance_1600,found_1600,snap_lat_5000,snap_lon_5000,distance_5000,found_5000,stable_route,classification
545,114.098137910864,22.5078933488217,22.5089061,114.098799,131.431150406119,TRUE,22.5089061,114.098799,131.431150406119,TRUE,TRUE,stable_route
547,114.102081584245,22.4835277950175,22.4833227,114.1016546,49.4157336570162,TRUE,22.4833227,114.1016546,49.4157336570162,TRUE,TRUE,stable_route
548S,114.101601642827,22.5123228505085,22.5122478,114.1012034,41.7274078262363,TRUE,22.5122478,114.1012034,41.7274078262363,TRUE,TRUE,stable_route
610S,114.116250101249,22.4737780264878,22.4735977,114.1162114,20.4305105305645,TRUE,22.4735977,114.1162114,20.4305105305645,TRUE,TRUE,stable_route
620S,114.120888822477,22.5273876519309,22.5274607,114.1208447,9.29609366077218,TRUE,22.5274607,114.1208447,9.29609366077218,TRUE,TRUE,stable_route
623,114.11271367799,22.5089425129323,22.5088159,114.112645,15.7386586236001,TRUE,22.5088159,114.112645,15.7386586236001,TRUE,TRUE,stable_route
624S,114.128680832092,22.5111994205332,22.5113812,114.1284653,29.9623095944319,TRUE,22.5113812,114.1284653,29.9623095944319,TRUE,TRUE,stable_route
625,114.141633276116,22.4980902290049,22.4980599,114.1415591,8.3285333225904,TRUE,22.4980599,114.1415591,8.3285333225904,TRUE,TRUE,stable_route
626,114.121293904847,22.5044919026358,22.5044872,114.1212906,0.623105215722593,TRUE,22.5044872,114.1212906,0.623105215722593,TRUE,TRUE,stable_route
627,114.12611479907,22.496260625459,22.4963507,114.1262339,15.8034641057039,TRUE,22.4963507,114.1262339,15.8034641057039,TRUE,TRUE,stable_route
628,114.139703183279,22.487419203607,22.487392,114.1397875,9.17053475683674,TRUE,22.487392,114.1397875,9.17053475683674,TRUE,TRUE,stable_route
631S,114.163255005721,22.4786762450217,22.4778881,114.1624559,120.023461469243,TRUE,22.4778881,114.1624559,120.023461469243,TRUE,TRUE,stable_route
634,114.166857981724,22.5037948532262,22.5038504,114.1673256,48.4058977562564,TRUE,22.5038504,114.1673256,48.4058977562564,TRUE,TRUE,stable_route
711S,114.248463956789,22.4840236816714,22.486033,114.243916,517.64590115765,TRUE,22.486033,114.243916,517.64590115765,TRUE,TRUE,stable_route
720,114.150906402002,22.4478776435033,22.4477296,114.15199,112.508166128706,TRUE,22.4477296,114.15199,112.508166128706,TRUE,TRUE,stable_route
722S,114.180223148048,22.4637720757166,22.4638844,114.1803891,21.1257703896757,TRUE,22.4638844,114.1803891,21.1257703896757,TRUE,TRUE,stable_route
723,114.166089863833,22.445835672764,22.4458064,114.1661362,5.76494440474621,TRUE,22.4458064,114.1661362,5.76494440474621,TRUE,TRUE,stable_route
725,114.162978439673,22.4304964647116,22.4304421,114.1629754,6.0497752767908,TRUE,22.4304421,114.1629754,6.0497752767908,TRUE,TRUE,stable_route
726,114.168967599217,22.4528778019438,22.4528879,114.1689672,1.12297576605008,TRUE,22.4528879,114.1689672,1.12297576605008,TRUE,TRUE,stable_route
729,114.192567055814,22.4330521034942,22.4332662,114.1926463,25.1471330894234,TRUE,22.4332662,114.1926463,25.1471330894234,TRUE,TRUE,stable_route
732S,114.192413912035,22.4070407700286,22.4070413,114.1920728,35.0466978912638,TRUE,22.4070413,114.1920728,35.0466978912638,TRUE,TRUE,stable_route
755,114.196163354627,22.3777000230396,22.3776242,114.1960684,12.892707946377,TRUE,22.3776242,114.1960684,12.892707946377,TRUE,TRUE,stable_route
756S,114.207441559813,22.3769073349305,22.3768839,114.2073538,9.38712252137315,TRUE,22.3768839,114.2073538,9.38712252137315,TRUE,TRUE,stable_route
757,114.237716463828,22.4169953575417,22.41724,114.238517,86.6203714172045,TRUE,22.41724,114.238517,86.6203714172045,TRUE,TRUE,stable_route
758,114.189999019119,22.3865122041731,22.3863349,114.1901519,25.2002909666555,TRUE,22.3863349,114.1901519,25.2002909666555,TRUE,TRUE,stable_route
759,114.17795029431,22.3659256876509,22.3659039,114.1770676,90.7492030251661,TRUE,22.3659039,114.1770676,90.7492030251661,TRUE,TRUE,stable_route
820,114.245516976125,22.3554010361073,22.3553211,114.2454166,13.614393562994,TRUE,22.3553211,114.2454166,13.614393562994,TRUE,TRUE,stable_route
822,114.27508350147,22.3947905467767,22.3947948,114.2751019,1.94866986032178,TRUE,22.3947948,114.2751019,1.94866986032178,TRUE,TRUE,stable_route
825,114.26316677952,22.3814812676415,22.3811284,114.263075,40.3334253022887,TRUE,22.3811284,114.263075,40.3334253022887,TRUE,TRUE,stable_route
826S,114.2730233294,22.3837586182922,22.384078,114.2727216,47.1291415517892,TRUE,22.384078,114.2727216,47.1291415517892,TRUE,TRUE,stable_route
827,114.269926448527,22.3760478342415,22.3761627,114.2699115,12.8574730094909,TRUE,22.3761627,114.2699115,12.8574730094909,TRUE,TRUE,stable_route
831,114.261884670346,22.3288341784267,22.3289133,114.2621339,27.0876986196351,TRUE,22.3289133,114.2621339,27.0876986196351,TRUE,TRUE,stable_route
835,114.249143155192,22.3131610443123,22.3135126,114.2494387,49.4943697731363,TRUE,22.3135126,114.2494387,49.4943697731363,TRUE,TRUE,stable_route
836,114.254406317374,22.3273865198951,22.3273226,114.2544181,7.20613699571092,TRUE,22.3273226,114.2544181,7.20613699571092,TRUE,TRUE,stable_route
837,114.26647585719,22.3186761562915,22.3186637,114.266393,8.63009285565254,TRUE,22.3186637,114.266393,8.63009285565254,TRUE,TRUE,stable_route
838,114.260696443758,22.3078464914414,22.3078469,114.2606977,0.136909327549931,TRUE,22.3078469,114.2606977,0.136909327549931,TRUE,TRUE,stable_route
839,114.273513091172,22.2903912405823,22.2903905,114.273509,0.42866381336786,TRUE,22.2903905,114.273509,0.42866381336786,TRUE,TRUE,stable_route
950S,113.935602282639,22.2861611111904,22.2858505,113.9351724,56.0865327069218,TRUE,22.2858505,113.9351724,56.0865327069218,TRUE,TRUE,stable_route
975,114.060516002193,22.3490352368712,22.3495274,114.06058,55.0896845800985,TRUE,22.3495274,114.06058,55.0896845800985,TRUE,TRUE,stable_route
